file_id_namespace	file_id	subject_id_namespace	subject_id
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10031782
https://motrpac-data.org/	motrpac-external-1:90033015503_bismark.cov_v1.gz	https://motrpac-data.org/	10031863
https://motrpac-data.org/	motrpac-external-1:90033015804_bismark.cov_v1.gz	https://motrpac-data.org/	10031863
https://motrpac-data.org/	motrpac-external-1:90033016802_bismark.cov_v1.gz	https://motrpac-data.org/	10031863
https://motrpac-data.org/	motrpac-external-1:90033017002_bismark.cov_v1.gz	https://motrpac-data.org/	10031863
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10031863
https://motrpac-data.org/	motrpac-external-1:90037015503_bismark.cov_v1.gz	https://motrpac-data.org/	10031944
https://motrpac-data.org/	motrpac-external-1:90037015804_bismark.cov_v1.gz	https://motrpac-data.org/	10031944
https://motrpac-data.org/	motrpac-external-1:90037016802_bismark.cov_v1.gz	https://motrpac-data.org/	10031944
https://motrpac-data.org/	motrpac-external-1:90037017002_bismark.cov_v1.gz	https://motrpac-data.org/	10031944
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10031944
https://motrpac-data.org/	motrpac-external-1:90039015503_bismark.cov_v1.gz	https://motrpac-data.org/	10032088
https://motrpac-data.org/	motrpac-external-1:90039015804_bismark.cov_v1.gz	https://motrpac-data.org/	10032088
https://motrpac-data.org/	motrpac-external-1:90039016802_bismark.cov_v1.gz	https://motrpac-data.org/	10032088
https://motrpac-data.org/	motrpac-external-1:90039017002_bismark.cov_v1.gz	https://motrpac-data.org/	10032088
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10032088
https://motrpac-data.org/	motrpac-external-1:90013015503_bismark.cov_v1.gz	https://motrpac-data.org/	10032592
https://motrpac-data.org/	motrpac-external-1:90013015804_bismark.cov_v1.gz	https://motrpac-data.org/	10032592
https://motrpac-data.org/	motrpac-external-1:90013016802_bismark.cov_v1.gz	https://motrpac-data.org/	10032592
https://motrpac-data.org/	motrpac-external-1:90013017002_bismark.cov_v1.gz	https://motrpac-data.org/	10032592
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10032592
https://motrpac-data.org/	motrpac-external-1:90005015503_bismark.cov_v1.gz	https://motrpac-data.org/	10032673
https://motrpac-data.org/	motrpac-external-1:90005015804_bismark.cov_v1.gz	https://motrpac-data.org/	10032673
https://motrpac-data.org/	motrpac-external-1:90005016802_bismark.cov_v1.gz	https://motrpac-data.org/	10032673
https://motrpac-data.org/	motrpac-external-1:90005017002_bismark.cov_v1.gz	https://motrpac-data.org/	10032673
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10032673
https://motrpac-data.org/	motrpac-external-1:90025015503_bismark.cov_v1.gz	https://motrpac-data.org/	10032754
https://motrpac-data.org/	motrpac-external-1:90025015804_bismark.cov_v1.gz	https://motrpac-data.org/	10032754
https://motrpac-data.org/	motrpac-external-1:90025016802_bismark.cov_v1.gz	https://motrpac-data.org/	10032754
https://motrpac-data.org/	motrpac-external-1:90025017002_bismark.cov_v1.gz	https://motrpac-data.org/	10032754
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10032754
https://motrpac-data.org/	motrpac-external-1:90017015503_bismark.cov_v1.gz	https://motrpac-data.org/	10032835
https://motrpac-data.org/	motrpac-external-1:90017015804_bismark.cov_v1.gz	https://motrpac-data.org/	10032835
https://motrpac-data.org/	motrpac-external-1:90017016802_bismark.cov_v1.gz	https://motrpac-data.org/	10032835
https://motrpac-data.org/	motrpac-external-1:90017017002_bismark.cov_v1.gz	https://motrpac-data.org/	10032835
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10032835
https://motrpac-data.org/	motrpac-external-1:90031015503_bismark.cov_v1.gz	https://motrpac-data.org/	10033130
https://motrpac-data.org/	motrpac-external-1:90031015804_bismark.cov_v1.gz	https://motrpac-data.org/	10033130
https://motrpac-data.org/	motrpac-external-1:90031016802_bismark.cov_v1.gz	https://motrpac-data.org/	10033130
https://motrpac-data.org/	motrpac-external-1:90031017002_bismark.cov_v1.gz	https://motrpac-data.org/	10033130
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10033130
https://motrpac-data.org/	motrpac-external-1:90046015503_bismark.cov_v1.gz	https://motrpac-data.org/	10033211
https://motrpac-data.org/	motrpac-external-1:90046015804_bismark.cov_v1.gz	https://motrpac-data.org/	10033211
https://motrpac-data.org/	motrpac-external-1:90046016802_bismark.cov_v1.gz	https://motrpac-data.org/	10033211
https://motrpac-data.org/	motrpac-external-1:90046017002_bismark.cov_v1.gz	https://motrpac-data.org/	10033211
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10033211
https://motrpac-data.org/	motrpac-external-1:90015015503_bismark.cov_v1.gz	https://motrpac-data.org/	10033564
https://motrpac-data.org/	motrpac-external-1:90015015804_bismark.cov_v1.gz	https://motrpac-data.org/	10033564
https://motrpac-data.org/	motrpac-external-1:90015016802_bismark.cov_v1.gz	https://motrpac-data.org/	10033564
https://motrpac-data.org/	motrpac-external-1:90015017002_bismark.cov_v1.gz	https://motrpac-data.org/	10033564
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10033564
https://motrpac-data.org/	motrpac-external-1:90048015503_bismark.cov_v1.gz	https://motrpac-data.org/	10033645
https://motrpac-data.org/	motrpac-external-1:90048015804_bismark.cov_v1.gz	https://motrpac-data.org/	10033645
https://motrpac-data.org/	motrpac-external-1:90048016802_bismark.cov_v1.gz	https://motrpac-data.org/	10033645
https://motrpac-data.org/	motrpac-external-1:90048017002_bismark.cov_v1.gz	https://motrpac-data.org/	10033645
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10033645
https://motrpac-data.org/	motrpac-external-1:90012015503_bismark.cov_v1.gz	https://motrpac-data.org/	10033726
https://motrpac-data.org/	motrpac-external-1:90012015804_bismark.cov_v1.gz	https://motrpac-data.org/	10033726
https://motrpac-data.org/	motrpac-external-1:90012016802_bismark.cov_v1.gz	https://motrpac-data.org/	10033726
https://motrpac-data.org/	motrpac-external-1:90012017002_bismark.cov_v1.gz	https://motrpac-data.org/	10033726
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10033726
https://motrpac-data.org/	motrpac-external-1:90032015503_bismark.cov_v1.gz	https://motrpac-data.org/	10033998
https://motrpac-data.org/	motrpac-external-1:90032015804_bismark.cov_v1.gz	https://motrpac-data.org/	10033998
https://motrpac-data.org/	motrpac-external-1:90032016802_bismark.cov_v1.gz	https://motrpac-data.org/	10033998
https://motrpac-data.org/	motrpac-external-1:90032017002_bismark.cov_v1.gz	https://motrpac-data.org/	10033998
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10033998
https://motrpac-data.org/	motrpac-external-1:90020015503_bismark.cov_v1.gz	https://motrpac-data.org/	10034374
https://motrpac-data.org/	motrpac-external-1:90020015804_bismark.cov_v1.gz	https://motrpac-data.org/	10034374
https://motrpac-data.org/	motrpac-external-1:90020016802_bismark.cov_v1.gz	https://motrpac-data.org/	10034374
https://motrpac-data.org/	motrpac-external-1:90020017002_bismark.cov_v1.gz	https://motrpac-data.org/	10034374
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10034374
https://motrpac-data.org/	motrpac-external-1:90018015503_bismark.cov_v1.gz	https://motrpac-data.org/	10034455
https://motrpac-data.org/	motrpac-external-1:90018015804_bismark.cov_v1.gz	https://motrpac-data.org/	10034455
https://motrpac-data.org/	motrpac-external-1:90018016802_bismark.cov_v1.gz	https://motrpac-data.org/	10034455
https://motrpac-data.org/	motrpac-external-1:90018017002_bismark.cov_v1.gz	https://motrpac-data.org/	10034455
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10034455
https://motrpac-data.org/	motrpac-external-1:90010015503_bismark.cov_v1.gz	https://motrpac-data.org/	10034536
https://motrpac-data.org/	motrpac-external-1:90010015804_bismark.cov_v1.gz	https://motrpac-data.org/	10034536
https://motrpac-data.org/	motrpac-external-1:90010016802_bismark.cov_v1.gz	https://motrpac-data.org/	10034536
https://motrpac-data.org/	motrpac-external-1:90010017002_bismark.cov_v1.gz	https://motrpac-data.org/	10034536
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10034536
https://motrpac-data.org/	motrpac-external-1:90050015503_bismark.cov_v1.gz	https://motrpac-data.org/	10034889
https://motrpac-data.org/	motrpac-external-1:90050015804_bismark.cov_v1.gz	https://motrpac-data.org/	10034889
https://motrpac-data.org/	motrpac-external-1:90050016802_bismark.cov_v1.gz	https://motrpac-data.org/	10034889
https://motrpac-data.org/	motrpac-external-1:90050017002_bismark.cov_v1.gz	https://motrpac-data.org/	10034889
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10034889
https://motrpac-data.org/	motrpac-external-1:90038015503_bismark.cov_v1.gz	https://motrpac-data.org/	10035184
https://motrpac-data.org/	motrpac-external-1:90038015804_bismark.cov_v1.gz	https://motrpac-data.org/	10035184
https://motrpac-data.org/	motrpac-external-1:90038016802_bismark.cov_v1.gz	https://motrpac-data.org/	10035184
https://motrpac-data.org/	motrpac-external-1:90038017002_bismark.cov_v1.gz	https://motrpac-data.org/	10035184
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10035184
https://motrpac-data.org/	motrpac-external-1:90129015503_bismark.cov_v1.gz	https://motrpac-data.org/	10072977
https://motrpac-data.org/	motrpac-external-1:90129015804_bismark.cov_v1.gz	https://motrpac-data.org/	10072977
https://motrpac-data.org/	motrpac-external-1:90129016802_bismark.cov_v1.gz	https://motrpac-data.org/	10072977
https://motrpac-data.org/	motrpac-external-1:90129017002_bismark.cov_v1.gz	https://motrpac-data.org/	10072977
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10072977
https://motrpac-data.org/	motrpac-external-1:90147015503_bismark.cov_v1.gz	https://motrpac-data.org/	10090010
https://motrpac-data.org/	motrpac-external-1:90147015804_bismark.cov_v1.gz	https://motrpac-data.org/	10090010
https://motrpac-data.org/	motrpac-external-1:90147016802_bismark.cov_v1.gz	https://motrpac-data.org/	10090010
https://motrpac-data.org/	motrpac-external-1:90147017002_bismark.cov_v1.gz	https://motrpac-data.org/	10090010
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10090010
https://motrpac-data.org/	motrpac-external-1:90133015503_bismark.cov_v1.gz	https://motrpac-data.org/	10123636
https://motrpac-data.org/	motrpac-external-1:90133015804_bismark.cov_v1.gz	https://motrpac-data.org/	10123636
https://motrpac-data.org/	motrpac-external-1:90133016802_bismark.cov_v1.gz	https://motrpac-data.org/	10123636
https://motrpac-data.org/	motrpac-external-1:90133017002_bismark.cov_v1.gz	https://motrpac-data.org/	10123636
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10123636
https://motrpac-data.org/	motrpac-external-1:90136015503_bismark.cov_v1.gz	https://motrpac-data.org/	10158189
https://motrpac-data.org/	motrpac-external-1:90136015804_bismark.cov_v1.gz	https://motrpac-data.org/	10158189
https://motrpac-data.org/	motrpac-external-1:90136016802_bismark.cov_v1.gz	https://motrpac-data.org/	10158189
https://motrpac-data.org/	motrpac-external-1:90136017002_bismark.cov_v1.gz	https://motrpac-data.org/	10158189
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10158189
https://motrpac-data.org/	motrpac-external-1:90109015503_bismark.cov_v1.gz	https://motrpac-data.org/	10167846
https://motrpac-data.org/	motrpac-external-1:90109015804_bismark.cov_v1.gz	https://motrpac-data.org/	10167846
https://motrpac-data.org/	motrpac-external-1:90109016802_bismark.cov_v1.gz	https://motrpac-data.org/	10167846
https://motrpac-data.org/	motrpac-external-1:90109017002_bismark.cov_v1.gz	https://motrpac-data.org/	10167846
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10167846
https://motrpac-data.org/	motrpac-external-1:90127015503_bismark.cov_v1.gz	https://motrpac-data.org/	10192794
https://motrpac-data.org/	motrpac-external-1:90127015804_bismark.cov_v1.gz	https://motrpac-data.org/	10192794
https://motrpac-data.org/	motrpac-external-1:90127016802_bismark.cov_v1.gz	https://motrpac-data.org/	10192794
https://motrpac-data.org/	motrpac-external-1:90127017002_bismark.cov_v1.gz	https://motrpac-data.org/	10192794
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10192794
https://motrpac-data.org/	motrpac-external-1:90159015503_bismark.cov_v1.gz	https://motrpac-data.org/	10193170
https://motrpac-data.org/	motrpac-external-1:90159015804_bismark.cov_v1.gz	https://motrpac-data.org/	10193170
https://motrpac-data.org/	motrpac-external-1:90159016802_bismark.cov_v1.gz	https://motrpac-data.org/	10193170
https://motrpac-data.org/	motrpac-external-1:90159017002_bismark.cov_v1.gz	https://motrpac-data.org/	10193170
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10193170
https://motrpac-data.org/	motrpac-external-1:90115015503_bismark.cov_v1.gz	https://motrpac-data.org/	10200053
https://motrpac-data.org/	motrpac-external-1:90115015804_bismark.cov_v1.gz	https://motrpac-data.org/	10200053
https://motrpac-data.org/	motrpac-external-1:90115016802_bismark.cov_v1.gz	https://motrpac-data.org/	10200053
https://motrpac-data.org/	motrpac-external-1:90115017002_bismark.cov_v1.gz	https://motrpac-data.org/	10200053
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10200053
https://motrpac-data.org/	motrpac-external-1:90155015503_bismark.cov_v1.gz	https://motrpac-data.org/	10207570
https://motrpac-data.org/	motrpac-external-1:90155015804_bismark.cov_v1.gz	https://motrpac-data.org/	10207570
https://motrpac-data.org/	motrpac-external-1:90155016802_bismark.cov_v1.gz	https://motrpac-data.org/	10207570
https://motrpac-data.org/	motrpac-external-1:90155017002_bismark.cov_v1.gz	https://motrpac-data.org/	10207570
https://motrpac-data.org/	motrpac-external-1:MoTrPAC_rrbs_pipeline_qc_metrics_v1.csv	https://motrpac-data.org/	10207570
https://motrpac-data.org/	motrpac-external-1:90146015503_bismark.cov_v1.gz	https://motrpac-data.org/	10225986
https://motrpac-data.org/	motrpac-external-1:90146015804_bismark.cov_v1.gz	https://motrpac-data.org/	10225986
