id_namespace	id	project_id_namespace	project	persistent_id	creation_time	size_in_bytes	sha256	md5	filename	file_format	data_type
https://gtexportal.org	GTEX-XQ8I-0126-SM-4BOPL	https://gtexportal.org	0		2018-11-29T00:00:00Z	2015352839				format:3462	data:3495
https://gtexportal.org	GTEX-13OW5-0011-R3a-SM-5L3I5	https://gtexportal.org	0		2014-06-28T00:00:00Z	2620504705				format:2572	data:3495
https://gtexportal.org	GTEX-11NSD-1826-SM-5N9CF	https://gtexportal.org	0		2018-11-29T00:00:00Z	3175579550				format:3462	data:3495
https://gtexportal.org	GTEX-117YX-1626-SM-5GZZG	https://gtexportal.org	0		2018-11-29T00:00:00Z	3207120172				format:3462	data:3495
https://gtexportal.org	GTEX-13O1R-0526-SM-5K7XU	https://gtexportal.org	0		2018-11-29T00:00:00Z	3415540267				format:3462	data:3495
https://gtexportal.org	GTEX-X4EP-0626-SM-3P621	https://gtexportal.org	0		2013-04-05T00:00:00Z	4531801084				format:2572	data:3495
https://gtexportal.org	GTEX-147F3-1726-SM-5SIAW	https://gtexportal.org	0		2018-11-29T00:00:00Z	2940454519				format:3462	data:3495
https://gtexportal.org	GTEX-11I78-1626-SM-5A5M2	https://gtexportal.org	0		2018-11-29T00:00:00Z	3454329218				format:3462	data:3495
https://gtexportal.org	GTEX-14PJ2-1226-SM-62LFE	https://gtexportal.org	0		2018-11-29T00:00:00Z	2877286335				format:3462	data:3495
https://gtexportal.org	GTEX-131XF-2426-SM-5BC6C	https://gtexportal.org	0		2014-06-07T00:00:00Z	3842627368				format:2572	data:3495
https://gtexportal.org	GTEX-1BAJH-0326-SM-73KWM	https://gtexportal.org	0		2018-11-29T00:00:00Z	3150654400				format:3462	data:3495
https://gtexportal.org	GTEX-S33H-1826-SM-4AD65	https://gtexportal.org	0		2014-01-05T00:00:00Z	3324663872				format:2572	data:3495
https://gtexportal.org	GTEX-11EQ8-0006-SM-5P9HJ	https://gtexportal.org	0		2014-06-08T00:00:00Z	4477362112				format:2572	data:3495
https://gtexportal.org	GTEX-ZYWO-1126-SM-5U3SH	https://gtexportal.org	0		2014-06-15T00:00:00Z	3918222985				format:2572	data:3495
https://gtexportal.org	GTEX-ZDXO-0126-SM-5S2ND	https://gtexportal.org	0		2018-11-29T00:00:00Z	2561230817				format:3462	data:3495
https://gtexportal.org	GTEX-XV7Q-0005-SM-4BRWI	https://gtexportal.org	0		2018-11-29T00:00:00Z	3727221337				format:3462	data:3495
https://gtexportal.org	GTEX-Y3I4-0726-SM-4TT7M	https://gtexportal.org	0		2014-06-03T00:00:00Z	4133854502				format:2572	data:3495
https://gtexportal.org	GTEX-139D8-0001-SM-5GYBZ	https://gtexportal.org	0		2015-10-06T00:00:00Z	6024057995				format:2572	data:3494
https://gtexportal.org	GTEX-14753-0526-SM-5QGPR	https://gtexportal.org	0		2018-11-29T00:00:00Z	2768903842				format:3462	data:3495
https://gtexportal.org	GTEX-17MF6-0002-SM-6UH21	https://gtexportal.org	0		2017-06-30T00:00:00Z	40391509094				format:3698	data:3494
https://gtexportal.org	GTEX-XUJ4-2826-SM-4BOQ2	https://gtexportal.org	0		2018-11-29T00:00:00Z	2128734877				format:3462	data:3495
https://gtexportal.org	GTEX-PLZ6-1326-SM-3NB24	https://gtexportal.org	0		2013-04-04T00:00:00Z	6135824814				format:2572	data:3495
https://gtexportal.org	GTEX-REY6-0626-SM-2TF4G	https://gtexportal.org	0		2018-11-29T00:00:00Z	3188221348				format:3462	data:3495
https://gtexportal.org	GTEX-QEL4-0626-SM-3GIJM	https://gtexportal.org	0		2018-11-29T00:00:00Z	3239254061				format:3462	data:3495
https://gtexportal.org	GTEX-13OVL-0226-SM-5L3E9	https://gtexportal.org	0		2014-06-04T00:00:00Z	2653879461				format:2572	data:3495
https://gtexportal.org	GTEX-ZF28-0011-R1a-SM-4WWD1	https://gtexportal.org	0		2018-11-29T00:00:00Z	3123375208				format:3462	data:3495
https://gtexportal.org	GTEX-QEG5-0226-SM-2I5GI	https://gtexportal.org	0		2012-10-24T00:00:00Z	8855877388				format:2572	data:3495
https://gtexportal.org	GTEX-14PJ6-0926-SM-686ZA	https://gtexportal.org	0		2018-11-29T00:00:00Z	4700333223				format:3462	data:3495
https://gtexportal.org	GTEX-U3ZH-1426-SM-4DXSR	https://gtexportal.org	0		2018-11-29T00:00:00Z	2665953061				format:3462	data:3495
https://gtexportal.org	GTEX-13QBU-0126-SM-5LU3V	https://gtexportal.org	0		2018-11-29T00:00:00Z	2965023417				format:3462	data:3495
https://gtexportal.org	GTEX-WL46-2826-SM-3LK81	https://gtexportal.org	0		2013-04-05T00:00:00Z	3265904894				format:2572	data:3495
https://gtexportal.org	GTEX-Q734-0001-SM-3UZFB	https://gtexportal.org	0		2014-05-31T00:00:00Z	6960478872				format:2572	data:3494
https://gtexportal.org	GTEX-ZVZP-2526-SM-57WBR	https://gtexportal.org	0		2014-06-09T00:00:00Z	3272347781				format:2572	data:3495
https://gtexportal.org	GTEX-S95S-1526-SM-2XCDH	https://gtexportal.org	0		2013-02-03T00:00:00Z	4419223746				format:2572	data:3495
https://gtexportal.org	GTEX-TMMY-1226-SM-4DXT6	https://gtexportal.org	0		2014-01-04T00:00:00Z	2267672620				format:2572	data:3495
https://gtexportal.org	GTEX-WHPG-0426-SM-4M1XW	https://gtexportal.org	0		2018-11-29T00:00:00Z	3208996029				format:3462	data:3495
https://gtexportal.org	GTEX-YEC4-1726-SM-4W21E	https://gtexportal.org	0		2014-06-17T00:00:00Z	4954308481				format:2572	data:3495
https://gtexportal.org	GTEX-XUJ4-0004-SM-4BOQE	https://gtexportal.org	0		2014-01-05T00:00:00Z	1937706429				format:2572	data:3495
https://gtexportal.org	GTEX-R55F-1326-SM-2TF5F	https://gtexportal.org	0		2018-11-29T00:00:00Z	5043880629				format:3462	data:3495
https://gtexportal.org	GTEX-14A5I-0326-SM-5NQ9J	https://gtexportal.org	0		2018-11-29T00:00:00Z	4673113643				format:3462	data:3495
https://gtexportal.org	GTEX-14PKU-0004-SM-7DLF7	https://gtexportal.org	0		2018-11-30T00:00:00Z	34903579754				format:3462	data:3494
https://gtexportal.org	GTEX-13OVL-0011-R4b-SM-5L3HV	https://gtexportal.org	0		2018-11-29T00:00:00Z	2351319043				format:3462	data:3495
https://gtexportal.org	GTEX-1192X-0426-SM-5GIEE	https://gtexportal.org	0		2014-06-24T00:00:00Z	2560289308				format:2572	data:3495
https://gtexportal.org	GTEX-ZVP2-0005-SM-51MRK	https://gtexportal.org	0		2018-11-29T00:00:00Z	7635882992				format:3462	data:3495
https://gtexportal.org	GTEX-X585-2526-SM-4QAS1	https://gtexportal.org	0		2014-06-27T00:00:00Z	2209836689				format:2572	data:3495
https://gtexportal.org	GTEX-12WSM-0011-R1a-SM-5LZW6	https://gtexportal.org	0		2018-11-29T00:00:00Z	2565472578				format:3462	data:3495
https://gtexportal.org	GTEX-11DXW-1126-SM-5H12Q	https://gtexportal.org	0		2018-11-29T00:00:00Z	4282216628				format:3462	data:3495
https://gtexportal.org	GTEX-ZDTT-0002-SM-6UH3D	https://gtexportal.org	0		2017-06-28T00:00:00Z	39466824259				format:3698	data:3494
https://gtexportal.org	GTEX-16YQH-0226-SM-6PALD	https://gtexportal.org	0		2018-11-29T00:00:00Z	4657502089				format:3462	data:3495
https://gtexportal.org	GTEX-14ICK-0004-SM-5DU5N	https://gtexportal.org	0		2015-10-06T00:00:00Z	6003937936				format:2572	data:3494
https://gtexportal.org	GTEX-12KS4-2426-SM-5LU8P	https://gtexportal.org	0		2014-06-08T00:00:00Z	2781978343				format:2572	data:3495
https://gtexportal.org	GTEX-TKQ2-0926-SM-4DXU5	https://gtexportal.org	0		2018-11-29T00:00:00Z	2534141249				format:3462	data:3495
https://gtexportal.org	GTEX-WY7C-0002-SM-5URBW	https://gtexportal.org	0		2015-10-06T00:00:00Z	43995776800				format:2572	data:3494
https://gtexportal.org	GTEX-13PVR-1126-SM-5S2NX	https://gtexportal.org	0		2014-06-08T00:00:00Z	2124321355				format:2572	data:3495
https://gtexportal.org	GTEX-SN8G-0002-SM-5JK4B	https://gtexportal.org	0		2015-10-06T00:00:00Z	69578890411				format:2572	data:3494
https://gtexportal.org	GTEX-1GZHY-0001-SM-7J3AC	https://gtexportal.org	0		2017-06-30T00:00:00Z	29886207153				format:3698	data:3494
https://gtexportal.org	GTEX-Q2AH-0005-SM-2I3FI	https://gtexportal.org	0		2018-11-29T00:00:00Z	16894067598				format:3462	data:3495
https://gtexportal.org	GTEX-Y8LW-0726-SM-5IFI1	https://gtexportal.org	0		2018-11-29T00:00:00Z	3747881928				format:3462	data:3495
https://gtexportal.org	GTEX-T5JC-0426-SM-32PLO	https://gtexportal.org	0		2013-02-01T00:00:00Z	2462502835				format:2572	data:3495
https://gtexportal.org	GTEX-146FQ-2126-SM-5RQHU	https://gtexportal.org	0		2018-11-29T00:00:00Z	2703217330				format:3462	data:3495
https://gtexportal.org	GTEX-WFON-1026-SM-4LVMD	https://gtexportal.org	0		2014-01-06T00:00:00Z	5225005985				format:2572	data:3495
https://gtexportal.org	GTEX-11P82-0826-SM-5P9GU	https://gtexportal.org	0		2014-06-16T00:00:00Z	5332052626				format:2572	data:3495
https://gtexportal.org	GTEX-ZAB5-0426-SM-5CVMI	https://gtexportal.org	0		2014-06-08T00:00:00Z	4042656652				format:2572	data:3495
https://gtexportal.org	GTEX-12BJ1-1026-SM-5EGJA	https://gtexportal.org	0		2014-06-04T00:00:00Z	3446074808				format:2572	data:3495
